2.614746093750000000e-01,-4.904785156250000000e-01,8.417968750000000000e-01,-8.127105677225503894e-03,6.128637068071690792e-03,-7.993874436615249802e-04
2.692871093750000000e-01,-4.948730468750000000e-01,8.574218750000000000e-01,-8.926493120887028440e-03,5.329249624410167113e-03,-7.993874436615249802e-04
2.604980468750000000e-01,-4.924316406250000000e-01,8.366699218750000000e-01,-9.459418083328046539e-03,5.062787143189658064e-03,-7.993874436615249802e-04
2.631835937500000000e-01,-4.912109375000000000e-01,8.352050781250000000e-01,-8.526799399056265300e-03,5.196018383799912155e-03,-9.326186842717791798e-04
2.590332031250000000e-01,-4.963378906250000000e-01,8.586425781250000000e-01,-8.526799399056265300e-03,5.862174586851183478e-03,-1.065849924882033162e-03
2.746582031250000000e-01,-4.970703125000000000e-01,8.430175781250000000e-01,-8.793261880276773482e-03,5.862174586851183478e-03,-7.993874436615249802e-04
2.626953125000000000e-01,-4.924316406250000000e-01,8.376464843750000000e-01,-8.660030639666520258e-03,5.595712105630674428e-03,-7.993874436615249802e-04
2.556152343750000000e-01,-4.963378906250000000e-01,8.386230468750000000e-01,-8.393568158446012076e-03,5.329249624410167113e-03,-5.329249624410165812e-04
2.619628906250000000e-01,-4.890136718750000000e-01,8.464355468750000000e-01,-9.592649323938299763e-03,5.462480865020421204e-03,-6.661562030512708892e-04
2.636718750000000000e-01,-4.963378906250000000e-01,8.381347656250000000e-01,-7.993874436615248935e-03,5.462480865020421204e-03,-9.326186842717791798e-04
2.587890625000000000e-01,-4.929199218750000000e-01,8.393554687500000000e-01,-8.393568158446012076e-03,5.862174586851183478e-03,-1.065849924882033162e-03
2.602539062500000000e-01,-4.934082031250000000e-01,8.322753906250000000e-01,-8.393568158446012076e-03,6.261868308681945751e-03,-5.329249624410165812e-04
2.648925781250000000e-01,-4.924316406250000000e-01,8.293457031250000000e-01,-9.059724361497283399e-03,5.462480865020421204e-03,-5.329249624410165812e-04
2.578125000000000000e-01,-4.941406250000000000e-01,8.349609375000000000e-01,-9.326186842717791581e-03,5.728943346240928519e-03,-1.065849924882033162e-03
2.736816406250000000e-01,-4.965820312500000000e-01,8.337402343750000000e-01,-8.926493120887028440e-03,5.995405827461437569e-03,-7.993874436615249802e-04
2.583007812500000000e-01,-4.953613281250000000e-01,8.420410156250000000e-01,-8.793261880276773482e-03,5.728943346240928519e-03,-7.993874436615249802e-04
2.626953125000000000e-01,-4.887695312500000000e-01,8.374023437500000000e-01,-7.594180714784487529e-03,5.728943346240928519e-03,-7.993874436615249802e-04
2.646484375000000000e-01,-4.895019531250000000e-01,8.366699218750000000e-01,-8.526799399056265300e-03,5.329249624410167113e-03,-9.326186842717791798e-04
2.585449218750000000e-01,-4.965820312500000000e-01,8.459472656250000000e-01,-7.594180714784487529e-03,4.929555902579404840e-03,-3.996937218307624901e-04
2.668457031250000000e-01,-4.958496093750000000e-01,8.330078125000000000e-01,-9.725880564548554721e-03,4.796324661969149881e-03,-7.993874436615249802e-04
2.578125000000000000e-01,-4.953613281250000000e-01,8.422851562500000000e-01,-8.793261880276773482e-03,5.728943346240928519e-03,-9.326186842717791798e-04
2.675781250000000000e-01,-4.909667968750000000e-01,8.352050781250000000e-01,-9.725880564548554721e-03,4.929555902579404840e-03,-1.065849924882033162e-03
2.607421875000000000e-01,-4.978027343750000000e-01,8.352050781250000000e-01,-8.660030639666520258e-03,5.862174586851183478e-03,-9.326186842717791798e-04
2.658691406250000000e-01,-4.931640625000000000e-01,8.303222656250000000e-01,-8.926493120887028440e-03,5.196018383799912155e-03,-1.199081165492287470e-03
2.607421875000000000e-01,-4.980468750000000000e-01,8.298339843750000000e-01,-8.926493120887028440e-03,5.862174586851183478e-03,-1.065849924882033162e-03
2.585449218750000000e-01,-4.938964843750000000e-01,8.400878906250000000e-01,-8.793261880276773482e-03,5.595712105630674428e-03,-7.993874436615249802e-04
2.595214843750000000e-01,-4.960937500000000000e-01,8.432617187500000000e-01,-8.660030639666520258e-03,5.196018383799912155e-03,-7.993874436615249802e-04
2.622070312500000000e-01,-4.916992187500000000e-01,8.354492187500000000e-01,-9.059724361497283399e-03,5.196018383799912155e-03,-6.661562030512708892e-04
2.500000000000000000e-01,-4.914550781250000000e-01,8.408203125000000000e-01,-8.526799399056265300e-03,5.462480865020421204e-03,-3.996937218307624901e-04
2.614746093750000000e-01,-4.916992187500000000e-01,8.403320312500000000e-01,-8.526799399056265300e-03,5.196018383799912155e-03,-5.329249624410165812e-04
2.609863281250000000e-01,-4.895019531250000000e-01,8.405761718750000000e-01,-8.526799399056265300e-03,5.462480865020421204e-03,-7.993874436615249802e-04
2.597656250000000000e-01,-4.941406250000000000e-01,8.403320312500000000e-01,-8.793261880276773482e-03,5.995405827461437569e-03,-1.199081165492287470e-03
2.585449218750000000e-01,-4.924316406250000000e-01,8.405761718750000000e-01,-8.793261880276773482e-03,5.462480865020421204e-03,-9.326186842717791798e-04
2.558593750000000000e-01,-4.897460937500000000e-01,8.408203125000000000e-01,-9.059724361497283399e-03,5.462480865020421204e-03,-6.661562030512708892e-04
2.639160156250000000e-01,-4.958496093750000000e-01,8.376464843750000000e-01,-8.926493120887028440e-03,5.728943346240928519e-03,-1.065849924882033162e-03
2.600097656250000000e-01,-4.963378906250000000e-01,8.400878906250000000e-01,-7.860643196004995711e-03,6.395099549292199842e-03,-9.326186842717791798e-04
2.790527343750000000e-01,-4.982910156250000000e-01,8.400878906250000000e-01,-8.926493120887028440e-03,5.196018383799912155e-03,-1.199081165492287470e-03
2.651367187500000000e-01,-4.895019531250000000e-01,8.364257812500000000e-01,-8.926493120887028440e-03,5.196018383799912155e-03,-9.326186842717791798e-04
2.548828125000000000e-01,-4.963378906250000000e-01,8.435058593750000000e-01,-9.725880564548554721e-03,5.062787143189658064e-03,-5.329249624410165812e-04
2.648925781250000000e-01,-4.936523437500000000e-01,8.308105468750000000e-01,-9.859111805158809680e-03,5.062787143189658064e-03,-7.993874436615249802e-04
2.624511718750000000e-01,-4.948730468750000000e-01,8.315429687500000000e-01,-9.192955602107536622e-03,5.196018383799912155e-03,-9.326186842717791798e-04
2.504882812500000000e-01,-4.948730468750000000e-01,8.376464843750000000e-01,-8.793261880276773482e-03,5.462480865020421204e-03,-6.661562030512708892e-04
2.631835937500000000e-01,-4.868164062500000000e-01,8.378906250000000000e-01,-9.059724361497283399e-03,5.329249624410167113e-03,-1.065849924882033162e-03
2.609863281250000000e-01,-4.855957031250000000e-01,8.532714843750000000e-01,-7.460949474174233438e-03,6.261868308681945751e-03,-1.332312406102541778e-03
2.626953125000000000e-01,-4.965820312500000000e-01,8.498535156250000000e-01,-9.326186842717791581e-03,4.796324661969149881e-03,-1.199081165492287470e-03
2.561035156250000000e-01,-4.907226562500000000e-01,8.337402343750000000e-01,-8.526799399056265300e-03,5.329249624410167113e-03,-9.326186842717791798e-04
2.514648437500000000e-01,-4.953613281250000000e-01,8.430175781250000000e-01,-8.793261880276773482e-03,5.462480865020421204e-03,-9.326186842717791798e-04
2.607421875000000000e-01,-4.895019531250000000e-01,8.417968750000000000e-01,-8.926493120887028440e-03,5.196018383799912155e-03,-6.661562030512708892e-04
2.634277343750000000e-01,-4.929199218750000000e-01,8.503417968750000000e-01,-8.793261880276773482e-03,5.862174586851183478e-03,-5.329249624410165812e-04
2.622070312500000000e-01,-4.924316406250000000e-01,8.369140625000000000e-01,-8.793261880276773482e-03,5.862174586851183478e-03,-1.065849924882033162e-03
2.644042968750000000e-01,-4.948730468750000000e-01,8.559570312500000000e-01,-1.039203676759982431e-02,5.329249624410167113e-03,-6.661562030512708892e-04
2.634277343750000000e-01,-4.924316406250000000e-01,8.483886718750000000e-01,-7.727411955394741620e-03,5.728943346240928519e-03,-9.326186842717791798e-04
2.609863281250000000e-01,-4.936523437500000000e-01,8.381347656250000000e-01,-8.926493120887028440e-03,6.128637068071690792e-03,-1.199081165492287470e-03
2.612304687500000000e-01,-4.975585937500000000e-01,8.657226562500000000e-01,-1.052526800821007927e-02,4.663093421358895790e-03,-9.326186842717791798e-04
2.651367187500000000e-01,-4.943847656250000000e-01,8.378906250000000000e-01,-8.660030639666520258e-03,5.462480865020421204e-03,-6.661562030512708892e-04
2.788085937500000000e-01,-4.943847656250000000e-01,8.381347656250000000e-01,-8.526799399056265300e-03,5.728943346240928519e-03,-5.329249624410165812e-04
2.617187500000000000e-01,-4.975585937500000000e-01,8.383789062500000000e-01,-8.926493120887028440e-03,4.796324661969149881e-03,-6.661562030512708892e-04
2.631835937500000000e-01,-4.970703125000000000e-01,8.342285156250000000e-01,-8.393568158446012076e-03,5.595712105630674428e-03,-1.065849924882033162e-03
2.607421875000000000e-01,-4.880371093750000000e-01,8.347167968750000000e-01,-8.926493120887028440e-03,5.595712105630674428e-03,-7.993874436615249802e-04
2.634277343750000000e-01,-4.909667968750000000e-01,8.300781250000000000e-01,-8.660030639666520258e-03,5.995405827461437569e-03,-9.326186842717791798e-04
2.580566406250000000e-01,-4.934082031250000000e-01,8.369140625000000000e-01,-7.594180714784487529e-03,5.995405827461437569e-03,-9.326186842717791798e-04
2.644042968750000000e-01,-4.938964843750000000e-01,8.359375000000000000e-01,-1.039203676759982431e-02,4.929555902579404840e-03,-7.993874436615249802e-04
2.673339843750000000e-01,-4.956054687500000000e-01,8.303222656250000000e-01,-8.260336917835758852e-03,5.728943346240928519e-03,-1.465543646712795869e-03
2.697753906250000000e-01,-4.907226562500000000e-01,8.366699218750000000e-01,-8.793261880276773482e-03,5.995405827461437569e-03,-7.993874436615249802e-04
2.597656250000000000e-01,-4.946289062500000000e-01,8.395996093750000000e-01,-8.660030639666520258e-03,5.196018383799912155e-03,-9.326186842717791798e-04
2.507324218750000000e-01,-4.951171875000000000e-01,8.435058593750000000e-01,-8.393568158446012076e-03,5.862174586851183478e-03,-1.199081165492287470e-03
2.612304687500000000e-01,-5.046386718750000000e-01,8.420410156250000000e-01,-9.459418083328046539e-03,5.728943346240928519e-03,-6.661562030512708892e-04
2.595214843750000000e-01,-5.100097656250000000e-01,8.400878906250000000e-01,-8.260336917835758852e-03,5.329249624410167113e-03,-7.993874436615249802e-04
2.619628906250000000e-01,-4.931640625000000000e-01,8.305664062500000000e-01,-8.793261880276773482e-03,5.462480865020421204e-03,-7.993874436615249802e-04
2.592773437500000000e-01,-4.982910156250000000e-01,8.330078125000000000e-01,-8.926493120887028440e-03,5.728943346240928519e-03,-1.199081165492287470e-03
2.592773437500000000e-01,-4.973144531250000000e-01,8.400878906250000000e-01,-8.526799399056265300e-03,5.329249624410167113e-03,-1.065849924882033162e-03
2.614746093750000000e-01,-4.958496093750000000e-01,8.378906250000000000e-01,-9.992343045769061169e-03,4.929555902579404840e-03,-1.332312406102541778e-03
2.565917968750000000e-01,-4.904785156250000000e-01,8.374023437500000000e-01,-9.992343045769061169e-03,4.796324661969149881e-03,-1.065849924882033162e-03
2.675781250000000000e-01,-4.914550781250000000e-01,8.422851562500000000e-01,-7.860643196004995711e-03,5.995405827461437569e-03,-1.065849924882033162e-03
2.658691406250000000e-01,-4.936523437500000000e-01,8.408203125000000000e-01,-8.660030639666520258e-03,5.595712105630674428e-03,-9.326186842717791798e-04
2.619628906250000000e-01,-4.948730468750000000e-01,8.288574218750000000e-01,-8.660030639666520258e-03,5.595712105630674428e-03,-9.326186842717791798e-04
2.600097656250000000e-01,-4.953613281250000000e-01,8.322753906250000000e-01,-8.926493120887028440e-03,5.462480865020421204e-03,-1.065849924882033162e-03
2.585449218750000000e-01,-4.882812500000000000e-01,8.398437500000000000e-01,-8.526799399056265300e-03,5.595712105630674428e-03,-9.326186842717791798e-04
2.619628906250000000e-01,-4.860839843750000000e-01,8.359375000000000000e-01,-7.327718233563978480e-03,6.128637068071690792e-03,-6.661562030512708892e-04
2.629394531250000000e-01,-4.941406250000000000e-01,8.383789062500000000e-01,-7.460949474174233438e-03,6.128637068071690792e-03,-1.199081165492287470e-03
2.602539062500000000e-01,-4.919433593750000000e-01,8.359375000000000000e-01,-9.725880564548554721e-03,5.062787143189658064e-03,-1.065849924882033162e-03
2.612304687500000000e-01,-4.926757812500000000e-01,8.369140625000000000e-01,-8.793261880276773482e-03,5.329249624410167113e-03,-9.326186842717791798e-04
2.604980468750000000e-01,-4.973144531250000000e-01,8.425292968750000000e-01,-8.127105677225503894e-03,5.862174586851183478e-03,-9.326186842717791798e-04
2.631835937500000000e-01,-4.938964843750000000e-01,8.381347656250000000e-01,-8.660030639666520258e-03,5.595712105630674428e-03,-6.661562030512708892e-04
2.592773437500000000e-01,-4.880371093750000000e-01,8.308105468750000000e-01,-1.039203676759982431e-02,4.929555902579404840e-03,-1.065849924882033162e-03
2.624511718750000000e-01,-4.919433593750000000e-01,8.388671875000000000e-01,-7.061255752343471165e-03,5.862174586851183478e-03,-9.326186842717791798e-04
2.602539062500000000e-01,-4.978027343750000000e-01,8.410644531250000000e-01,-9.725880564548554721e-03,4.929555902579404840e-03,-7.993874436615249802e-04
2.648925781250000000e-01,-5.104980468750000000e-01,8.408203125000000000e-01,-8.793261880276773482e-03,5.595712105630674428e-03,-1.065849924882033162e-03
2.558593750000000000e-01,-4.919433593750000000e-01,8.388671875000000000e-01,-9.725880564548554721e-03,4.529862180748641699e-03,-6.661562030512708892e-04
2.609863281250000000e-01,-4.897460937500000000e-01,8.171386718750000000e-01,-8.926493120887028440e-03,5.462480865020421204e-03,-1.065849924882033162e-03
2.653808593750000000e-01,-4.978027343750000000e-01,8.393554687500000000e-01,-8.926493120887028440e-03,5.728943346240928519e-03,-7.993874436615249802e-04
2.600097656250000000e-01,-4.916992187500000000e-01,8.435058593750000000e-01,-1.012557428637931613e-02,4.929555902579404840e-03,-1.065849924882033162e-03
2.666015625000000000e-01,-4.951171875000000000e-01,8.342285156250000000e-01,-8.127105677225503894e-03,5.995405827461437569e-03,-9.326186842717791798e-04
2.639160156250000000e-01,-4.943847656250000000e-01,8.381347656250000000e-01,-9.326186842717791581e-03,5.462480865020421204e-03,-6.661562030512708892e-04
2.656250000000000000e-01,-4.956054687500000000e-01,8.330078125000000000e-01,-8.393568158446012076e-03,6.128637068071690792e-03,-9.326186842717791798e-04
2.563476562500000000e-01,-4.968261718750000000e-01,8.444824218750000000e-01,-8.926493120887028440e-03,5.862174586851183478e-03,-7.993874436615249802e-04
2.609863281250000000e-01,-4.904785156250000000e-01,8.356933593750000000e-01,-7.594180714784487529e-03,5.728943346240928519e-03,-1.199081165492287470e-03
2.587890625000000000e-01,-4.946289062500000000e-01,8.361816406250000000e-01,-8.526799399056265300e-03,5.196018383799912155e-03,-9.326186842717791798e-04
2.641601562500000000e-01,-4.970703125000000000e-01,8.356933593750000000e-01,-8.793261880276773482e-03,5.595712105630674428e-03,-6.661562030512708892e-04
2.600097656250000000e-01,-4.912109375000000000e-01,8.410644531250000000e-01,-8.926493120887028440e-03,5.728943346240928519e-03,-7.993874436615249802e-04
2.758789062500000000e-01,-4.980468750000000000e-01,8.540039062500000000e-01,-9.992343045769061169e-03,5.462480865020421204e-03,-6.661562030512708892e-04
2.648925781250000000e-01,-4.929199218750000000e-01,8.312988281250000000e-01,-8.660030639666520258e-03,5.862174586851183478e-03,-1.065849924882033162e-03
2.583007812500000000e-01,-4.978027343750000000e-01,8.330078125000000000e-01,-9.192955602107536622e-03,5.462480865020421204e-03,-7.993874436615249802e-04
2.502441406250000000e-01,-4.924316406250000000e-01,8.371582031250000000e-01,-7.727411955394741620e-03,5.728943346240928519e-03,-1.065849924882033162e-03
2.585449218750000000e-01,-4.924316406250000000e-01,8.352050781250000000e-01,-8.526799399056265300e-03,5.196018383799912155e-03,-9.326186842717791798e-04
2.619628906250000000e-01,-4.963378906250000000e-01,8.347167968750000000e-01,-8.526799399056265300e-03,5.595712105630674428e-03,-6.661562030512708892e-04
2.619628906250000000e-01,-4.956054687500000000e-01,8.332519531250000000e-01,-8.793261880276773482e-03,5.595712105630674428e-03,-9.326186842717791798e-04
2.692871093750000000e-01,-4.877929687500000000e-01,8.356933593750000000e-01,-8.793261880276773482e-03,5.329249624410167113e-03,-1.065849924882033162e-03
2.641601562500000000e-01,-4.943847656250000000e-01,8.449707031250000000e-01,-9.192955602107536622e-03,5.595712105630674428e-03,-6.661562030512708892e-04
2.597656250000000000e-01,-4.863281250000000000e-01,8.354492187500000000e-01,-8.127105677225503894e-03,5.862174586851183478e-03,-9.326186842717791798e-04
2.580566406250000000e-01,-4.987792968750000000e-01,8.376464843750000000e-01,-8.260336917835758852e-03,5.462480865020421204e-03,-6.661562030512708892e-04
2.500000000000000000e-01,-4.902343750000000000e-01,8.474121093750000000e-01,-8.393568158446012076e-03,5.196018383799912155e-03,-7.993874436615249802e-04
2.651367187500000000e-01,-4.902343750000000000e-01,8.415527343750000000e-01,-8.660030639666520258e-03,5.462480865020421204e-03,-9.326186842717791798e-04
2.678222656250000000e-01,-4.956054687500000000e-01,8.349609375000000000e-01,-8.793261880276773482e-03,5.995405827461437569e-03,-7.993874436615249802e-04
2.636718750000000000e-01,-4.980468750000000000e-01,8.354492187500000000e-01,-9.859111805158809680e-03,5.196018383799912155e-03,-6.661562030512708892e-04
2.607421875000000000e-01,-4.973144531250000000e-01,8.337402343750000000e-01,-8.793261880276773482e-03,4.796324661969149881e-03,-7.993874436615249802e-04
2.607421875000000000e-01,-4.958496093750000000e-01,8.352050781250000000e-01,-7.993874436615248935e-03,5.862174586851183478e-03,-7.993874436615249802e-04
2.614746093750000000e-01,-4.904785156250000000e-01,8.403320312500000000e-01,-8.260336917835758852e-03,5.595712105630674428e-03,-9.326186842717791798e-04
2.587890625000000000e-01,-5.000000000000000000e-01,8.388671875000000000e-01,-8.793261880276773482e-03,5.462480865020421204e-03,-7.993874436615249802e-04
2.609863281250000000e-01,-4.902343750000000000e-01,8.435058593750000000e-01,-8.660030639666520258e-03,5.462480865020421204e-03,-7.993874436615249802e-04
2.512207031250000000e-01,-4.965820312500000000e-01,8.288574218750000000e-01,-8.260336917835758852e-03,5.329249624410167113e-03,-6.661562030512708892e-04
2.573242187500000000e-01,-4.892578125000000000e-01,8.422851562500000000e-01,-9.592649323938299763e-03,4.929555902579404840e-03,-7.993874436615249802e-04
2.600097656250000000e-01,-4.946289062500000000e-01,8.305664062500000000e-01,-1.025880552698957109e-02,4.663093421358895790e-03,-7.993874436615249802e-04
2.675781250000000000e-01,-4.941406250000000000e-01,8.347167968750000000e-01,-9.992343045769061169e-03,4.929555902579404840e-03,-7.993874436615249802e-04
2.607421875000000000e-01,-4.931640625000000000e-01,8.437500000000000000e-01,-9.059724361497283399e-03,5.862174586851183478e-03,-6.661562030512708892e-04
2.561035156250000000e-01,-4.934082031250000000e-01,8.359375000000000000e-01,-9.192955602107536622e-03,5.728943346240928519e-03,-9.326186842717791798e-04
2.590332031250000000e-01,-4.953613281250000000e-01,8.369140625000000000e-01,-8.660030639666520258e-03,5.728943346240928519e-03,-1.065849924882033162e-03
2.592773437500000000e-01,-4.948730468750000000e-01,8.410644531250000000e-01,-9.059724361497283399e-03,5.462480865020421204e-03,-1.065849924882033162e-03
2.626953125000000000e-01,-4.912109375000000000e-01,8.354492187500000000e-01,-9.059724361497283399e-03,5.329249624410167113e-03,-7.993874436615249802e-04
2.583007812500000000e-01,-4.997558593750000000e-01,8.388671875000000000e-01,-1.025880552698957109e-02,5.062787143189658064e-03,-9.326186842717791798e-04
2.558593750000000000e-01,-4.936523437500000000e-01,8.378906250000000000e-01,-8.660030639666520258e-03,5.728943346240928519e-03,-7.993874436615249802e-04
2.753906250000000000e-01,-4.899902343750000000e-01,8.352050781250000000e-01,-8.393568158446012076e-03,5.862174586851183478e-03,-7.993874436615249802e-04
2.622070312500000000e-01,-4.985351562500000000e-01,8.378906250000000000e-01,-8.793261880276773482e-03,5.462480865020421204e-03,-9.326186842717791798e-04
2.785644531250000000e-01,-4.916992187500000000e-01,8.303222656250000000e-01,-8.660030639666520258e-03,5.329249624410167113e-03,-1.199081165492287470e-03
2.592773437500000000e-01,-4.973144531250000000e-01,8.437500000000000000e-01,-7.194486992953725256e-03,6.261868308681945751e-03,-6.661562030512708892e-04
2.612304687500000000e-01,-4.953613281250000000e-01,8.395996093750000000e-01,-9.592649323938299763e-03,4.929555902579404840e-03,-9.326186842717791798e-04
2.614746093750000000e-01,-4.997558593750000000e-01,8.393554687500000000e-01,-9.059724361497283399e-03,5.196018383799912155e-03,-7.993874436615249802e-04
2.614746093750000000e-01,-4.897460937500000000e-01,8.469238281250000000e-01,-8.660030639666520258e-03,5.196018383799912155e-03,-1.065849924882033162e-03
2.590332031250000000e-01,-5.004882812500000000e-01,8.388671875000000000e-01,-8.660030639666520258e-03,5.995405827461437569e-03,-9.326186842717791798e-04
2.590332031250000000e-01,-4.965820312500000000e-01,8.369140625000000000e-01,-9.859111805158809680e-03,5.062787143189658064e-03,-9.326186842717791798e-04
2.697753906250000000e-01,-4.970703125000000000e-01,8.334960937500000000e-01,-8.660030639666520258e-03,5.329249624410167113e-03,-6.661562030512708892e-04
2.612304687500000000e-01,-4.890136718750000000e-01,8.322753906250000000e-01,-9.992343045769061169e-03,4.929555902579404840e-03,-7.993874436615249802e-04
2.641601562500000000e-01,-4.936523437500000000e-01,8.352050781250000000e-01,-8.260336917835758852e-03,5.595712105630674428e-03,-5.329249624410165812e-04
2.626953125000000000e-01,-4.902343750000000000e-01,8.469238281250000000e-01,-8.393568158446012076e-03,5.329249624410167113e-03,-6.661562030512708892e-04
2.658691406250000000e-01,-4.943847656250000000e-01,8.378906250000000000e-01,-8.526799399056265300e-03,5.462480865020421204e-03,-9.326186842717791798e-04
2.595214843750000000e-01,-4.978027343750000000e-01,8.388671875000000000e-01,-9.192955602107536622e-03,5.728943346240928519e-03,-1.065849924882033162e-03
2.631835937500000000e-01,-4.924316406250000000e-01,8.376464843750000000e-01,-8.793261880276773482e-03,6.128637068071690792e-03,-9.326186842717791798e-04
2.592773437500000000e-01,-4.946289062500000000e-01,8.332519531250000000e-01,-9.059724361497283399e-03,5.196018383799912155e-03,-1.065849924882033162e-03
2.592773437500000000e-01,-4.919433593750000000e-01,8.369140625000000000e-01,-8.393568158446012076e-03,5.595712105630674428e-03,-1.065849924882033162e-03
2.512207031250000000e-01,-4.924316406250000000e-01,8.527832031250000000e-01,-8.926493120887028440e-03,5.462480865020421204e-03,-9.326186842717791798e-04
2.629394531250000000e-01,-4.975585937500000000e-01,8.422851562500000000e-01,-8.526799399056265300e-03,5.995405827461437569e-03,-1.199081165492287470e-03
2.644042968750000000e-01,-4.946289062500000000e-01,8.281250000000000000e-01,-9.326186842717791581e-03,5.862174586851183478e-03,-9.326186842717791798e-04
2.795410156250000000e-01,-4.914550781250000000e-01,8.427734375000000000e-01,-8.926493120887028440e-03,5.462480865020421204e-03,-6.661562030512708892e-04
2.570800781250000000e-01,-4.912109375000000000e-01,8.403320312500000000e-01,-9.059724361497283399e-03,5.862174586851183478e-03,-9.326186842717791798e-04
2.614746093750000000e-01,-4.916992187500000000e-01,8.361816406250000000e-01,-8.526799399056265300e-03,5.728943346240928519e-03,-1.199081165492287470e-03
2.600097656250000000e-01,-4.946289062500000000e-01,8.378906250000000000e-01,-8.526799399056265300e-03,5.595712105630674428e-03,-9.326186842717791798e-04
2.590332031250000000e-01,-4.931640625000000000e-01,8.383789062500000000e-01,-9.192955602107536622e-03,5.595712105630674428e-03,-7.993874436615249802e-04
2.575683593750000000e-01,-4.916992187500000000e-01,8.386230468750000000e-01,-8.660030639666520258e-03,5.329249624410167113e-03,-1.065849924882033162e-03
2.583007812500000000e-01,-4.980468750000000000e-01,8.393554687500000000e-01,-1.052526800821007927e-02,5.196018383799912155e-03,-9.326186842717791798e-04
2.629394531250000000e-01,-4.909667968750000000e-01,8.378906250000000000e-01,-9.192955602107536622e-03,5.595712105630674428e-03,-6.661562030512708892e-04
2.517089843750000000e-01,-4.921875000000000000e-01,8.344726562500000000e-01,-8.926493120887028440e-03,5.329249624410167113e-03,-6.661562030512708892e-04
2.617187500000000000e-01,-5.100097656250000000e-01,8.408203125000000000e-01,-8.660030639666520258e-03,5.329249624410167113e-03,-9.326186842717791798e-04
2.602539062500000000e-01,-4.936523437500000000e-01,8.452148437500000000e-01,-9.326186842717791581e-03,4.796324661969149881e-03,-7.993874436615249802e-04
2.563476562500000000e-01,-4.929199218750000000e-01,8.391113281250000000e-01,-9.459418083328046539e-03,5.728943346240928519e-03,-9.326186842717791798e-04
2.580566406250000000e-01,-4.941406250000000000e-01,8.378906250000000000e-01,-8.926493120887028440e-03,5.862174586851183478e-03,-9.326186842717791798e-04
2.631835937500000000e-01,-4.946289062500000000e-01,8.354492187500000000e-01,-8.793261880276773482e-03,5.728943346240928519e-03,-7.993874436615249802e-04
2.565917968750000000e-01,-4.926757812500000000e-01,8.566894531250000000e-01,-9.459418083328046539e-03,5.862174586851183478e-03,-7.993874436615249802e-04
2.624511718750000000e-01,-4.916992187500000000e-01,8.469238281250000000e-01,-9.192955602107536622e-03,5.728943346240928519e-03,-9.326186842717791798e-04
2.592773437500000000e-01,-4.946289062500000000e-01,8.342285156250000000e-01,-8.393568158446012076e-03,5.728943346240928519e-03,-7.993874436615249802e-04
2.524414062500000000e-01,-4.951171875000000000e-01,8.393554687500000000e-01,-8.526799399056265300e-03,5.462480865020421204e-03,-1.065849924882033162e-03
2.617187500000000000e-01,-4.912109375000000000e-01,8.283691406250000000e-01,-8.926493120887028440e-03,5.329249624410167113e-03,-9.326186842717791798e-04
2.692871093750000000e-01,-5.000000000000000000e-01,8.403320312500000000e-01,-8.793261880276773482e-03,5.862174586851183478e-03,-7.993874436615249802e-04
2.531738281250000000e-01,-4.868164062500000000e-01,8.442382812500000000e-01,-8.926493120887028440e-03,5.462480865020421204e-03,-6.661562030512708892e-04
2.609863281250000000e-01,-4.924316406250000000e-01,8.317871093750000000e-01,-1.012557428637931613e-02,4.796324661969149881e-03,-9.326186842717791798e-04
2.580566406250000000e-01,-4.909667968750000000e-01,8.413085937500000000e-01,-8.526799399056265300e-03,5.862174586851183478e-03,-9.326186842717791798e-04
2.587890625000000000e-01,-4.968261718750000000e-01,8.364257812500000000e-01,-9.592649323938299763e-03,5.062787143189658064e-03,-1.065849924882033162e-03
2.609863281250000000e-01,-4.963378906250000000e-01,8.312988281250000000e-01,-7.594180714784487529e-03,5.862174586851183478e-03,-1.332312406102541778e-03
2.587890625000000000e-01,-4.973144531250000000e-01,8.413085937500000000e-01,-8.926493120887028440e-03,4.929555902579404840e-03,-1.065849924882033162e-03
2.602539062500000000e-01,-4.921875000000000000e-01,8.330078125000000000e-01,-8.260336917835758852e-03,5.995405827461437569e-03,-7.993874436615249802e-04
2.680664062500000000e-01,-4.963378906250000000e-01,8.337402343750000000e-01,-7.727411955394741620e-03,5.728943346240928519e-03,-1.465543646712795869e-03
2.539062500000000000e-01,-4.953613281250000000e-01,8.371582031250000000e-01,-9.592649323938299763e-03,5.329249624410167113e-03,-9.326186842717791798e-04
2.629394531250000000e-01,-4.931640625000000000e-01,8.327636718750000000e-01,-1.012557428637931613e-02,4.929555902579404840e-03,-6.661562030512708892e-04
2.639160156250000000e-01,-5.004882812500000000e-01,8.364257812500000000e-01,-8.793261880276773482e-03,5.595712105630674428e-03,-2.664624812205082906e-04
2.624511718750000000e-01,-4.929199218750000000e-01,8.369140625000000000e-01,-8.260336917835758852e-03,5.329249624410167113e-03,-1.199081165492287470e-03
2.626953125000000000e-01,-4.968261718750000000e-01,8.398437500000000000e-01,-8.660030639666520258e-03,5.062787143189658064e-03,-9.326186842717791798e-04
2.644042968750000000e-01,-4.946289062500000000e-01,8.410644531250000000e-01,-9.192955602107536622e-03,4.929555902579404840e-03,-6.661562030512708892e-04
